EventType,ActionTime,FromDeme.FromHost,ToDeme.ToHost
INFECTION,33.5369267318292,House4001-9226-FEMALE,House3402-6802-MALE
SAMPLING,33.539527280421,House1097-2192-MALE,House1097-2192-MALE
DEATH,33.539822167154,House1393-2784-MALE,House1393-2784-MALE
INFECTION,33.5399715018839,House3159-6316-MALE,House3159-6317-FEMALE
DEATH,33.5403971547297,House788-1574-MALE,House788-1574-MALE
INFECTION,33.5432141427824,House600-1199-FEMALE,House600-1198-MALE
BIRTH,33.5439358780977,House1080-9223372036854775807,House1080-10088-FEMALE
DEATH,33.5465136335398,House1120-9459-MALE,House1120-9459-MALE
DEATH,33.5499625583423,House2700-5398-MALE,House2700-5398-MALE
DEATH,33.5500742201589,House170-338-MALE,House170-338-MALE
BIRTH,33.5555035312716,House1423-2845-FEMALE,House1423-10089-MALE
BIRTH,33.5565837819999,House4001-8120-FEMALE,House4001-10090-FEMALE
DEATH,33.5577118655237,House1670-3338-MALE,House1670-3338-MALE
INFECTION,33.5589441423768,House4001-8293-FEMALE,House736-1470-MALE
SAMPLING,33.5610581027409,House342-682-MALE,House342-682-MALE
DEATH,33.5625951908464,House3347-6692-MALE,House3347-6692-MALE
INFECTION,33.5635984747728,House4001-8028-FEMALE,House2703-5404-MALE
DEATH,33.5639155515932,House1497-2992-MALE,House1497-2992-MALE
INFECTION,33.5660320032927,House4001-8185-FEMALE,House1011-2020-MALE
INFECTION,33.566110150054,House1463-2924-MALE,House4001-9462-FEMALE
INFECTION,33.5665204106213,House4001-9060-FEMALE,House1009-2016-MALE
INFECTION,33.5670728928201,House4001-8082-FEMALE,House2800-5598-MALE
BIRTH,33.5674302371085,House2700-5399-FEMALE,House2700-10091-MALE
BIRTH,33.5700078306525,House3343-6684-MALE,House3343-10092-FEMALE
DEATH,33.5707338909341,House3634-7267-FEMALE,House3634-7267-FEMALE
DEATH,33.5718173323639,House620-1239-FEMALE,House620-1239-FEMALE
BIRTH,33.5738416581003,House3267-9223372036854775807,House3267-10093-FEMALE
INFECTION,33.5742473181143,House4001-8139-FEMALE,House2470-9667-MALE
BIRTH,33.5775450767111,House3090-6179-FEMALE,House3090-10094-MALE
BIRTH,33.5788378995436,House2588-5174-MALE,House2588-10095-FEMALE
INFECTION,33.5790453695038,House3346-6690-MALE,House3346-6691-FEMALE
DEATH,33.5881140996114,House1306-2611-FEMALE,House1306-2611-FEMALE
DEATH,33.5882213087013,House1894-3787-FEMALE,House1894-3787-FEMALE
INFECTION,33.5927862574614,House341-681-FEMALE,House977-1952-MALE
BIRTH,33.5942535761863,House2776-5550-MALE,House2776-10096-FEMALE
BIRTH,33.596094985909,House1833-3665-FEMALE,House1833-10097-MALE
DEATH,33.5995511623362,House667-1332-MALE,House667-1332-MALE
INFECTION,33.6012819166789,House3880-7759-FEMALE,House3880-7758-MALE
INFECTION,33.6018811601946,House1772-3543-FEMALE,House568-1134-MALE
INFECTION,33.6024208392546,House358-714-MALE,House1754-9037-FEMALE
DEATH,33.6030886681215,House493-8561-FEMALE,House493-8561-FEMALE
INFECTION,33.6084456238797,House3839-7676-MALE,House3839-7677-FEMALE
DEATH,33.6103566383057,House2426-4850-MALE,House2426-4850-MALE
DEATH,33.6108693013669,House489-976-MALE,House489-976-MALE
SAMPLING,33.6134491917897,House383-764-MALE,House383-764-MALE
DEATH,33.6164612180821,House524-1046-MALE,House524-1046-MALE
BIRTH,33.6187746626619,House3105-6208-MALE,House3105-10098-FEMALE
INFECTION,33.618978035171,House4001-9080-FEMALE,House2033-4064-MALE
INFECTION,33.622103110265,House4001-8106-FEMALE,House1709-3416-MALE
SAMPLING,33.622217815229,House1366-2730-MALE,House1366-2730-MALE
SAMPLING,33.6252148028209,House633-1264-MALE,House633-1264-MALE
DEATH,33.6257126700952,House2360-4719-FEMALE,House2360-4719-FEMALE
DEATH,33.6269653558774,House1583-3165-FEMALE,House1583-3165-FEMALE
INFECTION,33.6278860639025,House4001-8188-FEMALE,House3875-9029-MALE
DEATH,33.6298109274083,House3381-8766-FEMALE,House3381-8766-FEMALE
INFECTION,33.6320658237445,House572-1143-FEMALE,House1317-2632-MALE
INFECTION,33.6395146713724,House460-918-MALE,House1347-9303-FEMALE
INFECTION,33.6433968591504,House4001-8119-FEMALE,House1752-3502-MALE
SAMPLING,33.6445490211737,House4001-9060-FEMALE,House4001-9060-FEMALE
DEATH,33.6453220845697,House268-535-FEMALE,House268-535-FEMALE
DEATH,33.6453602015071,House1614-3227-FEMALE,House1614-3227-FEMALE
DEATH,33.6471054057956,House1317-10065-FEMALE,House1317-10065-FEMALE
INFECTION,33.6516847853053,House614-1227-FEMALE,House1545-3088-MALE
DEATH,33.6546847283662,House3089-6177-FEMALE,House3089-6177-FEMALE
SAMPLING,33.6553946939855,House502-1003-FEMALE,House502-1003-FEMALE
INFECTION,33.6595867949362,House4001-8038-FEMALE,House1280-2558-MALE
SAMPLING,33.6600280061914,House443-8778-FEMALE,House443-8778-FEMALE
SAMPLING,33.6604999871537,House1411-2820-MALE,House1411-2820-MALE
DEATH,33.6609641081789,House3731-9304-FEMALE,House3731-9304-FEMALE
DEATH,33.6634816134038,House3783-7565-FEMALE,House3783-7565-FEMALE
BIRTH,33.6636144803362,House3394-6786-MALE,House3394-10099-FEMALE
DEATH,33.6647074582542,House3969-7937-FEMALE,House3969-7937-FEMALE
DEATH,33.6674914229201,House494-986-MALE,House494-986-MALE
INFECTION,33.6680183095087,House4001-8040-FEMALE,House32-62-MALE
SAMPLING,33.6712108773936,House1722-3443-FEMALE,House1722-3443-FEMALE
DEATH,33.6725972800717,House2324-4647-FEMALE,House2324-4647-FEMALE
INFECTION,33.6751363914339,House2470-9667-MALE,House2470-4939-FEMALE
DEATH,33.6762308012726,House1720-3438-MALE,House1720-3438-MALE
INFECTION,33.676698971353,House498-994-MALE,House147-293-FEMALE
INFECTION,33.6776178237025,House624-1246-MALE,House2947-5893-FEMALE
INFECTION,33.678123441394,House2470-9667-MALE,House4001-8601-FEMALE
SAMPLING,33.6806305619156,House1493-2984-MALE,House1493-2984-MALE
SAMPLING,33.6836637283575,House699-9476-FEMALE,House699-9476-FEMALE
INFECTION,33.6865114992015,House3188-6374-MALE,House3188-6375-FEMALE
DEATH,33.6894200476276,House616-1231-FEMALE,House616-1231-FEMALE
INFECTION,33.6901485978034,House1566-3131-FEMALE,House1528-8873-MALE
SAMPLING,33.6905749471011,House600-1199-FEMALE,House600-1199-FEMALE
DEATH,33.692305307543,House2466-4931-FEMALE,House2466-4931-FEMALE
SAMPLING,33.6933081674519,House4001-9342-FEMALE,House4001-9342-FEMALE
INFECTION,33.6958212600213,House4001-8032-FEMALE,House435-9016-MALE
INFECTION,33.7007200332167,House4001-8033-FEMALE,House556-9567-MALE
BIRTH,33.7013504807832,House1575-9822-MALE,House1575-10100-FEMALE
SAMPLING,33.7014399379038,House3293-6584-MALE,House3293-6584-MALE
INFECTION,33.7020935765623,House86-170-MALE,House86-171-FEMALE
BIRTH,33.7026830978883,House1942-3883-FEMALE,House1942-10101-MALE
DEATH,33.702743301925,House3399-6797-FEMALE,House3399-6797-FEMALE
BIRTH,33.7031595899473,House1052-2103-FEMALE,House1052-10102-MALE
INFECTION,33.7045788030912,House1326-9155-MALE,House1326-2651-FEMALE
BIRTH,33.7053503645441,House1393-2785-FEMALE,House1393-10103-MALE
INFECTION,33.705529706917,House557-8855-MALE,House789-1577-FEMALE
INFECTION,33.7073184213889,House1158-2314-MALE,House1158-2315-FEMALE
INFECTION,33.7088458833515,House4001-8012-FEMALE,House2948-5894-MALE
SAMPLING,33.7100582038403,House2894-5787-FEMALE,House2894-5787-FEMALE
DEATH,33.7140979655334,House2437-4873-FEMALE,House2437-4873-FEMALE
DEATH,33.7163154685743,House171-340-MALE,House171-340-MALE
DEATH,33.7198942094707,House4001-8128-FEMALE,House4001-8128-FEMALE
DEATH,33.7210649245585,House362-723-FEMALE,House362-723-FEMALE
INFECTION,33.7242659209462,House4001-9505-FEMALE,House1025-2048-MALE
SAMPLING,33.7261878213972,House3495-6988-MALE,House3495-6988-MALE
INFECTION,33.7262459904277,House489-977-FEMALE,House1794-3586-MALE
INFECTION,33.7271209837328,House631-1260-MALE,House631-1261-FEMALE
INFECTION,33.7282589866568,House4001-8070-FEMALE,House950-1898-MALE
INFECTION,33.7293141158841,House4001-8011-FEMALE,House1830-3658-MALE
SAMPLING,33.7299891576825,House4001-8866-FEMALE,House4001-8866-FEMALE
BIRTH,33.7305904764047,House1056-2111-FEMALE,House1056-10104-MALE
BIRTH,33.7311540286017,House128-9223372036854775807,House128-10105-MALE
SAMPLING,33.7330444734279,House424-846-MALE,House424-846-MALE
SAMPLING,33.7338140079019,House3785-8719-MALE,House3785-8719-MALE
INFECTION,33.7357587588812,House1511-3020-MALE,House55-10023-FEMALE
BIRTH,33.7366296397983,House1610-8283-MALE,House1610-10106-FEMALE
INFECTION,33.7421277416991,House700-1398-MALE,House700-1399-FEMALE
INFECTION,33.7424746519533,House628-1255-FEMALE,House628-1254-MALE
SAMPLING,33.7424951859644,House209-417-FEMALE,House209-417-FEMALE
BIRTH,33.7428221222944,House2563-5124-MALE,House2563-10107-FEMALE
INFECTION,33.7445087578849,House1123-2245-FEMALE,House3747-7492-MALE
INFECTION,33.7493356250407,House4001-9226-FEMALE,House214-426-MALE
DEATH,33.7501649804839,House3079-6156-MALE,House3079-6156-MALE
SAMPLING,33.7526962396955,House728-1454-MALE,House728-1454-MALE
DEATH,33.7545438319408,House13-24-MALE,House13-24-MALE
INFECTION,33.7556777356225,House3417-6833-FEMALE,House3201-6400-MALE
SAMPLING,33.7556951239299,House941-1880-MALE,House941-1880-MALE
SAMPLING,33.7622831977606,House2736-8789-MALE,House2736-8789-MALE
DEATH,33.7634494329119,House1204-2406-MALE,House1204-2406-MALE
INFECTION,33.7701695042988,House160-318-MALE,House160-319-FEMALE
INFECTION,33.7735463355139,House4001-8111-FEMALE,House1140-2278-MALE
INFECTION,33.7765860149793,House4001-8016-FEMALE,House1834-3666-MALE
INFECTION,33.780891005992,House1643-3284-MALE,House1643-9020-FEMALE
INFECTION,33.7833022082855,House4001-8033-FEMALE,House1632-3262-MALE
DEATH,33.7877428713843,House2558-5114-MALE,House2558-5114-MALE
INFECTION,33.7897465883283,House713-1425-FEMALE,House1630-3258-MALE
INFECTION,33.7946807326405,House364-726-MALE,House4001-8044-FEMALE
INFECTION,33.7969654610039,House1677-3352-MALE,House1677-3353-FEMALE
INFECTION,33.7979611322915,House901-1800-MALE,House4001-8085-FEMALE
INFECTION,33.7991540690578,House4001-8038-FEMALE,House386-770-MALE
BIRTH,33.799543039138,House851-1700-MALE,House851-10108-FEMALE
DEATH,33.8003761491018,House3180-6358-MALE,House3180-6358-MALE
BIRTH,33.8023386069473,House460-918-MALE,House460-10109-FEMALE
SAMPLING,33.8028226378126,House206-410-MALE,House206-410-MALE
BIRTH,33.803266232992,House267-532-MALE,House267-10110-FEMALE
DEATH,33.8059461795224,House765-8894-MALE,House765-8894-MALE
INFECTION,33.8072007591605,House2553-9661-MALE,House2553-5105-FEMALE
INFECTION,33.8092191673869,House1128-2254-MALE,House1302-2603-FEMALE
BIRTH,33.8106304452008,House755-1509-FEMALE,House755-10111-MALE
BIRTH,33.8107264151798,House1919-3836-MALE,House1919-10112-FEMALE
INFECTION,33.8147923546293,House3346-6690-MALE,House263-525-FEMALE
DEATH,33.8177209374432,House2892-5782-MALE,House2892-5782-MALE
BIRTH,33.8180347211232,House122-9223372036854775807,House122-10113-MALE
SAMPLING,33.8220584144344,House1128-2254-MALE,House1128-2254-MALE
BIRTH,33.8231531309136,House3780-7559-FEMALE,House3780-10114-MALE
BIRTH,33.8232601262367,House2317-8779-MALE,House2317-10115-FEMALE
DEATH,33.8234588238797,House2714-5427-FEMALE,House2714-5427-FEMALE
BIRTH,33.823560335861,House333-664-MALE,House333-10116-FEMALE
BIRTH,33.8265437286356,House551-1101-FEMALE,House551-10117-MALE
BIRTH,33.8288273486264,House170-339-FEMALE,House170-10118-MALE
SAMPLING,33.8357461435544,House460-918-MALE,House460-918-MALE
DEATH,33.8371266537423,House4001-8019-FEMALE,House4001-8019-FEMALE
INFECTION,33.8377601871733,House367-732-MALE,House4001-8015-FEMALE
DEATH,33.8378628322843,House898-1795-FEMALE,House898-1795-FEMALE
BIRTH,33.8397110301013,House3630-9223372036854775807,House3630-10119-MALE
SAMPLING,33.8466620744619,House1771-3541-FEMALE,House1771-3541-FEMALE
DEATH,33.8486710067628,House4001-8147-FEMALE,House4001-8147-FEMALE
DEATH,33.8499225524552,House2352-8832-FEMALE,House2352-8832-FEMALE
DEATH,33.8520612245782,House1350-2699-FEMALE,House1350-2699-FEMALE
BIRTH,33.8540417908169,House481-960-MALE,House481-10120-FEMALE
DEATH,33.8550925053752,House3360-9076-MALE,House3360-9076-MALE
INFECTION,33.8567636406403,House1562-3122-MALE,House2289-4577-FEMALE
INFECTION,33.8568383299646,House3815-7629-FEMALE,House1770-3538-MALE
INFECTION,33.8611929126358,House4001-8104-FEMALE,House2975-8466-MALE
INFECTION,33.8640605430343,House822-1642-MALE,House822-1643-FEMALE
SAMPLING,33.8650158485895,House1350-2698-MALE,House1350-2698-MALE
BIRTH,33.8657173085548,House2704-5407-FEMALE,House2704-10121-MALE
INFECTION,33.867181983971,House4001-8155-FEMALE,House705-1408-MALE
BIRTH,33.8681926486024,House2955-9201-FEMALE,House2955-10122-MALE
INFECTION,33.872561798002,House4001-8160-FEMALE,House1503-3004-MALE
DEATH,33.8730617576314,House543-1085-FEMALE,House543-1085-FEMALE
DEATH,33.8784340914729,House466-931-FEMALE,House466-931-FEMALE
INFECTION,33.881027695799,House4001-8293-FEMALE,House2335-10031-MALE
BIRTH,33.8812041399892,House3286-6571-FEMALE,House3286-10123-MALE
DEATH,33.8817942377747,House1686-3370-MALE,House1686-3370-MALE
SAMPLING,33.8825152019038,House249-496-MALE,House249-496-MALE
DEATH,33.8830393086544,House1878-3755-FEMALE,House1878-3755-FEMALE
BIRTH,33.8861083737516,House3938-7875-FEMALE,House3938-10124-MALE
BIRTH,33.8866887461906,House3379-9062-MALE,House3379-10125-FEMALE
SAMPLING,33.8890450820333,House4001-9152-FEMALE,House4001-9152-FEMALE
INFECTION,33.889425270632,House4001-8152-FEMALE,House1413-2824-MALE
INFECTION,33.8902587881387,House1638-3274-MALE,House1870-3739-FEMALE
BIRTH,33.8918242686753,House372-742-MALE,House372-10126-FEMALE
SAMPLING,33.8935544453605,House1929-3857-FEMALE,House1929-3857-FEMALE
INFECTION,33.8937557633155,House3320-6638-MALE,House917-9075-FEMALE
SAMPLING,33.8940975212962,House872-1742-MALE,House872-1742-MALE
DEATH,33.896685274388,House268-8977-MALE,House268-8977-MALE
SAMPLING,33.8981091084925,House399-797-FEMALE,House399-797-FEMALE
SAMPLING,33.9003680203991,House1305-2608-MALE,House1305-2608-MALE
DEATH,33.9008168677389,House3024-6047-FEMALE,House3024-6047-FEMALE
INFECTION,33.9013392953946,House1944-3886-MALE,House1944-8584-FEMALE
DEATH,33.902107655184,House577-1152-MALE,House577-1152-MALE
INFECTION,33.9023827253791,House4001-8398-FEMALE,House28-54-MALE
SAMPLING,33.9024435524404,House683-8520-MALE,House683-8520-MALE
INFECTION,33.9048438623676,House1011-2020-MALE,House1011-2021-FEMALE
DEATH,33.905312806462,House1516-9312-MALE,House1516-9312-MALE
INFECTION,33.9067287032467,House2865-5729-FEMALE,House2865-5728-MALE
DEATH,33.9080496089509,House2157-9980-MALE,House2157-9980-MALE
INFECTION,33.9113610255029,House1054-2106-MALE,House3218-6435-FEMALE
SAMPLING,33.9133672228813,House181-8974-MALE,House181-8974-MALE
BIRTH,33.914255997326,House1017-2032-MALE,House1017-10127-FEMALE
INFECTION,33.9142965122061,House1579-9868-FEMALE,House1579-9527-MALE
SAMPLING,33.9176181535129,House3-4-MALE,House3-4-MALE
DEATH,33.9198377079304,House305-9235-MALE,House305-9235-MALE
INFECTION,33.9235351953556,House1594-3187-FEMALE,House1484-2966-MALE
DEATH,33.9287339442965,House45-8636-MALE,House45-8636-MALE
INFECTION,33.9294689359257,House2678-5354-MALE,House2678-5355-FEMALE
SAMPLING,33.9296390858285,House1090-2178-MALE,House1090-2178-MALE
DEATH,33.9296482170238,House1294-2586-MALE,House1294-2586-MALE
DEATH,33.9302442333258,House2215-4428-MALE,House2215-4428-MALE
SAMPLING,33.9329122887515,House1909-3816-MALE,House1909-3816-MALE
SAMPLING,33.9341899499602,House2894-5786-MALE,House2894-5786-MALE
SAMPLING,33.9391800687158,House1715-9464-MALE,House1715-9464-MALE
INFECTION,33.9402797508999,House4001-8140-FEMALE,House675-1348-MALE
INFECTION,33.9413786339563,House801-1601-FEMALE,House2248-4494-MALE
INFECTION,33.9417563287146,House1146-8702-MALE,House1146-2291-FEMALE
DEATH,33.9440700470684,House488-8599-FEMALE,House488-8599-FEMALE
SAMPLING,33.9442079561877,House1320-2638-MALE,House1320-2638-MALE
INFECTION,33.9459507498947,House4001-8188-FEMALE,House1696-3390-MALE
BIRTH,33.9474506535389,House2059-4117-FEMALE,House2059-10128-MALE
SAMPLING,33.9510331154593,House1917-3832-MALE,House1917-3832-MALE
BIRTH,33.9510897482378,House1075-9223372036854775807,House1075-10129-FEMALE
SAMPLING,33.9555880361823,House155-309-FEMALE,House155-309-FEMALE
DEATH,33.9568380940045,House1809-3616-MALE,House1809-3616-MALE
DEATH,33.9605927671048,House1961-9622-MALE,House1961-9622-MALE
SAMPLING,33.9615205173311,House55-108-MALE,House55-108-MALE
SAMPLING,33.9639897632524,House3988-7974-MALE,House3988-7974-MALE
INFECTION,33.9654578665134,House917-9075-FEMALE,House815-1628-MALE
BIRTH,33.9673787778479,House2693-5385-FEMALE,House2693-10130-MALE
DEATH,33.9737726794764,House1098-2194-MALE,House1098-2194-MALE
BIRTH,33.9751114762294,House1137-2272-MALE,House1137-10131-FEMALE
DEATH,33.9753541834809,House1548-3094-MALE,House1548-3094-MALE
BIRTH,33.9812174715744,House2429-9223372036854775807,House2429-10132-MALE
INFECTION,33.9848543082386,House1320-2639-FEMALE,House1737-3472-MALE
INFECTION,33.9849817218875,House4001-8161-FEMALE,House1306-2610-MALE
SAMPLING,33.9862453195727,House1603-3204-MALE,House1603-3204-MALE
SAMPLING,33.986911189339,House1964-3926-MALE,House1964-3926-MALE
INFECTION,33.9889430642635,House2160-4319-FEMALE,House2160-4318-MALE
INFECTION,33.9899295893989,House1445-2888-MALE,House2267-4533-FEMALE
INFECTION,33.9905146407025,House1774-8280-FEMALE,House80-158-MALE
DEATH,33.9914275593344,House1739-3477-FEMALE,House1739-3477-FEMALE
DEATH,33.9916471650368,House185-368-MALE,House185-368-MALE
INFECTION,33.9932240086156,House4001-8047-FEMALE,House3614-8284-MALE
INFECTION,33.9959999234039,House4001-8120-FEMALE,House175-348-MALE
INFECTION,33.9963473912486,House4001-8032-FEMALE,House1878-3754-MALE
SAMPLING,33.9999102094715,House3138-6274-MALE,House3138-6274-MALE
SAMPLING,34.0009973375656,House1999-3996-MALE,House1999-3996-MALE
INFECTION,34.004692930146,House30-58-MALE,House2898-5795-FEMALE
SAMPLING,34.0070365143359,House1123-2245-FEMALE,House1123-2245-FEMALE
SAMPLING,34.0073164552809,House1501-3000-MALE,House1501-3000-MALE
BIRTH,34.0078827974911,House4001-8050-FEMALE,House4001-10133-FEMALE
INFECTION,34.0081069599223,House3114-6227-FEMALE,House282-562-MALE
DEATH,34.00927267337,House1769-3536-MALE,House1769-3536-MALE
DEATH,34.0123064331335,House430-858-MALE,House430-858-MALE
DEATH,34.0143257431247,House4001-8108-FEMALE,House4001-8108-FEMALE
SAMPLING,34.0174989637252,House1658-3315-FEMALE,House1658-3315-FEMALE
INFECTION,34.0187231350632,House951-1901-FEMALE,House951-1900-MALE
DEATH,34.0192037423099,House2433-8880-MALE,House2433-8880-MALE
SAMPLING,34.0197163379014,House1677-3352-MALE,House1677-3352-MALE
DEATH,34.0204928385471,House1908-3815-FEMALE,House1908-3815-FEMALE
SAMPLING,34.0221582691672,House4001-8110-FEMALE,House4001-8110-FEMALE
SAMPLING,34.0221990233072,House4001-8149-FEMALE,House4001-8149-FEMALE
BIRTH,34.0225193457879,House953-1905-FEMALE,House953-10134-MALE
DEATH,34.0254546556254,House1221-2440-MALE,House1221-2440-MALE
INFECTION,34.0266412793625,House865-9185-MALE,House968-1935-FEMALE
SAMPLING,34.0268938504659,House3810-7618-MALE,House3810-7618-MALE
INFECTION,34.0286997327185,House1453-9529-FEMALE,House1453-2904-MALE
BIRTH,34.0291438348845,House558-1115-FEMALE,House558-10135-MALE
DEATH,34.0327236033551,House1722-3442-MALE,House1722-3442-MALE
SAMPLING,34.0372734160288,House4001-8152-FEMALE,House4001-8152-FEMALE
DEATH,34.0394830413306,House1686-3371-FEMALE,House1686-3371-FEMALE
DEATH,34.0404771295837,House878-1754-MALE,House878-1754-MALE
DEATH,34.0422598877366,House409-9222-MALE,House409-9222-MALE
INFECTION,34.0434731404056,House1262-2522-MALE,House4001-9952-FEMALE
INFECTION,34.0446202770622,House4001-8044-FEMALE,House772-1542-MALE
INFECTION,34.0472420142558,House1704-3406-MALE,House1704-3407-FEMALE
INFECTION,34.0474198829723,House80-158-MALE,House80-159-FEMALE
SAMPLING,34.0515392228324,House433-864-MALE,House433-864-MALE
SAMPLING,34.0520766404059,House2617-5232-MALE,House2617-5232-MALE
INFECTION,34.053268418508,House880-1759-FEMALE,House2003-4004-MALE
INFECTION,34.0555506442939,House4001-8140-FEMALE,House1893-3784-MALE
INFECTION,34.0573716665174,House2964-5927-FEMALE,House669-9437-MALE
INFECTION,34.0575574273141,House2934-5867-FEMALE,House2573-8223-MALE
INFECTION,34.0593592594933,House203-404-MALE,House203-405-FEMALE
BIRTH,34.0594884384296,House3405-6809-FEMALE,House3405-10136-MALE
INFECTION,34.0601690096968,House1907-3812-MALE,House1907-3813-FEMALE
INFECTION,34.0615896588399,House4001-8047-FEMALE,House674-9973-MALE
INFECTION,34.0621305830649,House4001-9952-FEMALE,House1159-2316-MALE
DEATH,34.0629219459788,House440-879-FEMALE,House440-879-FEMALE
DEATH,34.063907280861,House3215-6428-MALE,House3215-6428-MALE
INFECTION,34.0645293463444,House715-1428-MALE,House643-9535-FEMALE
DEATH,34.0674307699558,House1930-3858-MALE,House1930-3858-MALE
DEATH,34.0681177841853,House1263-2525-FEMALE,House1263-2525-FEMALE
BIRTH,34.0682776310651,House1227-2453-FEMALE,House1227-10137-MALE
BIRTH,34.0686777200745,House189-377-FEMALE,House189-10138-MALE
INFECTION,34.0691787193669,House4001-8040-FEMALE,House447-892-MALE
INFECTION,34.0709470117596,House60-119-FEMALE,House1910-3818-MALE
DEATH,34.0727931215798,House180-9771-MALE,House180-9771-MALE
DEATH,34.0742733152423,House113-225-FEMALE,House113-225-FEMALE
INFECTION,34.0757343349535,House3547-7092-MALE,House3547-7093-FEMALE
INFECTION,34.0760994250211,House1992-3982-MALE,House1992-3983-FEMALE
DEATH,34.0810766315418,House965-1929-FEMALE,House965-1929-FEMALE
DEATH,34.0816253227118,House749-9429-MALE,House749-9429-MALE
DEATH,34.0826868463018,House1939-3877-FEMALE,House1939-3877-FEMALE
DEATH,34.0838420420474,House2278-4554-MALE,House2278-4554-MALE
DEATH,34.0846104985877,House2434-4866-MALE,House2434-4866-MALE
DEATH,34.0904972514071,House63-124-MALE,House63-124-MALE
INFECTION,34.0971367543864,House2732-8610-MALE,House2732-5463-FEMALE
SAMPLING,34.0978997918954,House960-1918-MALE,House960-1918-MALE
SAMPLING,34.100833181124,House3071-6141-FEMALE,House3071-6141-FEMALE
INFECTION,34.1037674853469,House1638-3274-MALE,House467-933-FEMALE
INFECTION,34.1077994470289,House4001-8068-FEMALE,House1615-3228-MALE
BIRTH,34.1080730767672,House1706-3410-MALE,House1706-10139-FEMALE
BIRTH,34.1086743321148,House2194-4387-FEMALE,House2194-10140-MALE
SAMPLING,34.1093184445289,House1346-2691-FEMALE,House1346-2691-FEMALE
DEATH,34.1111011264317,House3876-7750-MALE,House3876-7750-MALE
INFECTION,34.1127399142072,House766-1530-MALE,House3295-9976-FEMALE
BIRTH,34.1128048235749,House2758-9223372036854775807,House2758-10141-FEMALE
DEATH,34.1151923808129,House3234-6466-MALE,House3234-6466-MALE
INFECTION,34.116896069264,House1201-2400-MALE,House4001-8049-FEMALE
BIRTH,34.1184934618296,House1535-9223372036854775807,House1535-10142-MALE
BIRTH,34.1188341154323,House1041-2080-MALE,House1041-10143-FEMALE
INFECTION,34.1195808492187,House788-1575-FEMALE,House491-980-MALE
INFECTION,34.1201185020816,House4001-8030-FEMALE,House1993-3984-MALE
INFECTION,34.1217639631618,House1943-3885-FEMALE,House895-1788-MALE
INFECTION,34.1220264655396,House259-516-MALE,House259-517-FEMALE
SAMPLING,34.1259541930126,House267-532-MALE,House267-532-MALE
DEATH,34.1264134069863,House2535-5068-MALE,House2535-5068-MALE
INFECTION,34.1286342689658,House131-260-MALE,House131-261-FEMALE
DEATH,34.1287410647047,House828-1655-FEMALE,House828-1655-FEMALE
BIRTH,34.1311841341725,House784-1566-MALE,House784-10144-FEMALE
INFECTION,34.1312421805097,House4001-9346-FEMALE,House2214-4426-MALE
DEATH,34.1349792064383,House3792-7583-FEMALE,House3792-7583-FEMALE
INFECTION,34.1353142059073,House4001-8139-FEMALE,House3942-7882-MALE
BIRTH,34.1355854797984,House653-9223372036854775807,House653-10145-FEMALE
DEATH,34.1373772183669,House3738-7474-MALE,House3738-7474-MALE
SAMPLING,34.1375544584362,House1710-3419-FEMALE,House1710-3419-FEMALE
SAMPLING,34.1380080788506,House2101-8620-MALE,House2101-8620-MALE
DEATH,34.1414457279372,House2278-4555-FEMALE,House2278-4555-FEMALE
DEATH,34.1448392634637,House242-483-FEMALE,House242-483-FEMALE
INFECTION,34.145144309297,House3791-8440-MALE,House3791-9565-FEMALE
DEATH,34.1482289712773,House772-1542-MALE,House772-1542-MALE
DEATH,34.1533468732133,House1978-3954-MALE,House1978-3954-MALE
INFECTION,34.1538266439409,House2215-4429-FEMALE,House2061-4120-MALE
INFECTION,34.1547120488162,House4001-8004-FEMALE,House2613-5224-MALE
SAMPLING,34.1561456452126,House3433-6865-FEMALE,House3433-6865-FEMALE
DEATH,34.1584865119073,House2068-4135-FEMALE,House2068-4135-FEMALE
SAMPLING,34.1600589423018,House1773-3544-MALE,House1773-3544-MALE
BIRTH,34.1651980035993,House3219-6437-FEMALE,House3219-10146-MALE
INFECTION,34.1657776239614,House2070-9338-MALE,House2748-8839-FEMALE
INFECTION,34.1662655018627,House4001-8085-FEMALE,House3851-7700-MALE
INFECTION,34.1694767627787,House4001-9373-FEMALE,House504-1006-MALE
INFECTION,34.1711596456929,House1769-3537-FEMALE,House3513-7024-MALE
BIRTH,34.1725840788815,House4001-8049-FEMALE,House4001-10147-FEMALE
INFECTION,34.1743061954363,House4001-8085-FEMALE,House2338-4674-MALE
INFECTION,34.1760134073185,House4001-8044-FEMALE,House210-418-MALE
INFECTION,34.1766732212105,House4001-8064-FEMALE,House3760-7518-MALE
DEATH,34.1769311946294,House3155-6309-FEMALE,House3155-6309-FEMALE
BIRTH,34.1771632038059,House385-9699-FEMALE,House385-10148-MALE
INFECTION,34.1772658521384,House4001-8161-FEMALE,House2370-8784-MALE
BIRTH,34.1783646165382,House2737-5472-MALE,House2737-10149-FEMALE
SAMPLING,34.1820771825924,House1557-3112-MALE,House1557-3112-MALE
INFECTION,34.1821037083419,House600-1198-MALE,House1555-3109-FEMALE
DEATH,34.1839341973325,House556-1111-FEMALE,House556-1111-FEMALE
DEATH,34.1849275462565,House2078-4155-FEMALE,House2078-4155-FEMALE
